"SESSION_ID","CONSUMED_QUANTITY","DESCRIPTION"
39800001812,,ULSMGO 0.1
39800001812,36.0000,LSHFO 0.5
39800001814,,ULSMGO 0.1
39800001814,36.0000,LSHFO 0.5
39800001816,,ULSMGO 0.1
39800001816,36.0000,LSHFO 0.5
39800001818,,ULSMGO 0.1
39800001818,36.0000,LSHFO 0.5
39800001820,,ULSMGO 0.1
39800001820,36.0000,LSHFO 0.5
39800001822,,ULSMGO 0.1
39800001822,36.0000,LSHFO 0.5
39800001833,,ULSMGO 0.1
39800001833,,LSHFO 0.5
39800001841,0.0000,ULSMGO 0.1
39800001841,0.0000,LSHFO 0.5
39800001847,,ULSMGO 0.1
39800001847,,LSHFO 0.5
39800001849,,ULSMGO 0.1
39800001849,,LSHFO 0.5
39800001853,,ULSMGO 0.1
39800001853,,LSHFO 0.5
39800001855,,ULSMGO 0.1
39800001855,,LSHFO 0.5
39800001857,,ULSMGO 0.1
39800001857,,LSHFO 0.5
39800001859,1.0000,ULSMGO 0.1
39800001859,0.0000,LSHFO 0.5
39800001861,,ULSMGO 0.1
39800001861,,LSHFO 0.5
39800001863,,ULSMGO 0.1
39800001863,,LSHFO 0.5
39800001867,0.0000,ULSMGO 0.1
39800001867,0.0000,LSHFO 0.5
39800001869,,ULSMGO 0.1
39800001869,,LSHFO 0.5
39800001873,,ULSMGO 0.1
39800001873,1.0000,LSHFO 0.5
39800001881,0.0000,ULSMGO 0.1
39800001881,9.0000,LSHFO 0.5
39800001886,,ULSMGO 0.1
39800001886,3.0000,LSHFO 0.5
39800001890,0.0000,ULSMGO 0.1
39800001890,103.0000,LSHFO 0.5
39800001892,0.0000,ULSMGO 0.1
39800001892,43.0000,LSHFO 0.5
39800001894,,ULSMGO 0.1
39800001894,43.0000,LSHFO 0.5
39800001897,,ULSMGO 0.1
39800001897,42.0000,LSHFO 0.5
39800001899,,ULSMGO 0.1
39800001899,43.0000,LSHFO 0.5
39800001901,,ULSMGO 0.1
39800001901,43.0000,LSHFO 0.5
39800001904,,ULSMGO 0.1
39800001904,43.0000,LSHFO 0.5
39800001906,0.0000,ULSMGO 0.1
39800001906,43.0000,LSHFO 0.5
39800001908,,ULSMGO 0.1
39800001908,43.0000,LSHFO 0.5
39800001910,,ULSMGO 0.1
39800001910,43.0000,LSHFO 0.5
39800001912,,ULSMGO 0.1
39800001912,42.0000,LSHFO 0.5
39800001915,,ULSMGO 0.1
39800001915,41.0000,LSHFO 0.5
39800001917,0.0000,ULSMGO 0.1
39800001917,41.0000,LSHFO 0.5
39800001919,,ULSMGO 0.1
39800001919,42.0000,LSHFO 0.5
39800001921,,ULSMGO 0.1
39800001921,42.0000,LSHFO 0.5
39800001923,,ULSMGO 0.1
39800001923,41.0000,LSHFO 0.5
39800001925,,ULSMGO 0.1
39800001925,42.0000,LSHFO 0.5
39800001927,,ULSMGO 0.1
39800001927,43.0000,LSHFO 0.5
39800001929,,ULSMGO 0.1
39800001929,42.0000,LSHFO 0.5
39800001931,,ULSMGO 0.1
39800001931,42.0000,LSHFO 0.5
39800001933,,ULSMGO 0.1
39800001933,44.0000,LSHFO 0.5
39800001937,,ULSMGO 0.1
39800001937,44.0000,LSHFO 0.5
39800001939,,ULSMGO 0.1
39800001939,42.0000,LSHFO 0.5
39800001941,,ULSMGO 0.1
39800001941,42.0000,LSHFO 0.5
39800001943,,ULSMGO 0.1
39800001943,41.0000,LSHFO 0.5
39800001945,,ULSMGO 0.1
39800001945,40.0000,LSHFO 0.5
39800001947,,ULSMGO 0.1
39800001947,40.0000,LSHFO 0.5
39800001949,,ULSMGO 0.1
39800001949,40.0000,LSHFO 0.5
39800001951,,ULSMGO 0.1
39800001951,40.0000,LSHFO 0.5
39800001953,,ULSMGO 0.1
39800001953,39.0000,LSHFO 0.5
39800001955,,ULSMGO 0.1
39800001955,39.0000,LSHFO 0.5
39800001965,,ULSMGO 0.1
39800001965,,LSHFO 0.5
39800002075,,ULSMGO 0.1
39800002075,,LSHFO 0.5
39800002083,,ULSMGO 0.1
39800002083,,LSHFO 0.5
39800002100,,ULSMGO 0.1
39800002100,,LSHFO 0.5
39800002131,,ULSMGO 0.1
39800002131,,LSHFO 0.5
39800002139,,ULSMGO 0.1
39800002139,,LSHFO 0.5
39800002150,,ULSMGO 0.1
39800002150,14.0000,LSHFO 0.5
39800002154,,ULSMGO 0.1
39800002154,,LSHFO 0.5
39800002158,,ULSMGO 0.1
39800002158,,LSHFO 0.5
39800002160,0.0000,ULSMGO 0.1
39800002160,0.0000,LSHFO 0.5
39800002164,,ULSMGO 0.1
39800002164,5.0000,LSHFO 0.5
39800002180,,ULSMGO 0.1
39800002180,5.0000,LSHFO 0.5
39800002195,,ULSMGO 0.1
39800002195,,LSHFO 0.5
39800002211,,ULSMGO 0.1
39800002211,,LSHFO 0.5
39800002221,,ULSMGO 0.1
39800002221,40.0000,LSHFO 0.5
39800002223,,ULSMGO 0.1
39800002223,108.0000,LSHFO 0.5
39800002225,,ULSMGO 0.1
39800002225,36.0000,LSHFO 0.5
39800002227,,ULSMGO 0.1
39800002227,36.0000,LSHFO 0.5
39800002230,,ULSMGO 0.1
39800002230,35.0000,LSHFO 0.5
39800002232,,ULSMGO 0.1
39800002232,34.0000,LSHFO 0.5
39800002234,0.0000,ULSMGO 0.1
39800002234,42.0000,LSHFO 0.5
39800002240,,ULSMGO 0.1
39800002240,3.0000,LSHFO 0.5
39800002244,,ULSMGO 0.1
39800002244,,LSHFO 0.5
39800002252,0.0000,ULSMGO 0.1
39800002252,0.0000,LSHFO 0.5
39800002263,0.0000,ULSMGO 0.1
39800002263,,LSHFO 0.5
39800002270,,ULSMGO 0.1
39800002270,4.0000,LSHFO 0.5
39800002275,0.0000,ULSMGO 0.1
39800002275,111.0000,LSHFO 0.5
39800002277,,ULSMGO 0.1
39800002277,41.0000,LSHFO 0.5
39800002280,,ULSMGO 0.1
39800002280,41.0000,LSHFO 0.5
39800002282,,ULSMGO 0.1
39800002282,41.0000,LSHFO 0.5
39800002284,,ULSMGO 0.1
39800002284,42.0000,LSHFO 0.5
39800002286,,ULSMGO 0.1
39800002286,41.0000,LSHFO 0.5
39800002288,,ULSMGO 0.1
39800002288,42.0000,LSHFO 0.5
39800002290,,ULSMGO 0.1
39800002290,40.0000,LSHFO 0.5
39800002292,,ULSMGO 0.1
39800002292,42.0000,LSHFO 0.5
39800002294,,ULSMGO 0.1
39800002294,41.0000,LSHFO 0.5
39800002296,,ULSMGO 0.1
39800002296,36.0000,LSHFO 0.5
39800002298,,ULSMGO 0.1
39800002298,36.0000,LSHFO 0.5
39800002300,,ULSMGO 0.1
39800002300,27.0000,LSHFO 0.5
39800002302,,ULSMGO 0.1
39800002302,29.0000,LSHFO 0.5
39800002304,,ULSMGO 0.1
39800002304,38.0000,LSHFO 0.5
39800002306,,ULSMGO 0.1
39800002306,41.0000,LSHFO 0.5
39800002308,,ULSMGO 0.1
39800002308,42.0000,LSHFO 0.5
39800002311,,ULSMGO 0.1
39800002311,45.0000,LSHFO 0.5
39800002313,,ULSMGO 0.1
39800002313,43.0000,LSHFO 0.5
39800002315,,ULSMGO 0.1
39800002315,42.0000,LSHFO 0.5
39800002317,,ULSMGO 0.1
39800002317,43.0000,LSHFO 0.5
39800002319,,ULSMGO 0.1
39800002319,43.0000,LSHFO 0.5
39800002321,,ULSMGO 0.1
39800002321,43.0000,LSHFO 0.5
39800002323,,ULSMGO 0.1
39800002323,43.0000,LSHFO 0.5
39800002325,,ULSMGO 0.1
39800002325,43.0000,LSHFO 0.5
39800002327,,ULSMGO 0.1
39800002327,42.0000,LSHFO 0.5
39800002329,,ULSMGO 0.1
39800002329,39.0000,LSHFO 0.5
39800002331,,ULSMGO 0.1
39800002331,37.0000,LSHFO 0.5
39800002333,,ULSMGO 0.1
39800002333,32.0000,LSHFO 0.5
39800002357,,ULSMGO 0.1
39800002357,1.0000,LSHFO 0.5
39800002385,,ULSMGO 0.1
39800002385,,LSHFO 0.5
39800002387,0.0000,ULSMGO 0.1
39800002387,0.0000,LSHFO 0.5
39800002389,,ULSMGO 0.1
39800002389,,LSHFO 0.5
39800002391,,ULSMGO 0.1
39800002391,,LSHFO 0.5
39800002399,,ULSMGO 0.1
39800002399,2.0000,LSHFO 0.5
39800002404,,ULSMGO 0.1
39800002404,,LSHFO 0.5
39800002406,,ULSMGO 0.1
39800002406,,LSHFO 0.5
39800002410,,ULSMGO 0.1
39800002410,2.0000,LSHFO 0.5
39800002414,,ULSMGO 0.1
39800002414,22.0000,LSHFO 0.5
39800002419,,ULSMGO 0.1
39800002419,5.0000,LSHFO 0.5
39800002509,,ULSMGO 0.1
39800002509,1.0000,LSHFO 0.5
39800002513,,ULSMGO 0.1
39800002513,,LSHFO 0.5
39800002515,,ULSMGO 0.1
39800002515,,LSHFO 0.5
39800002517,,ULSMGO 0.1
39800002517,,LSHFO 0.5
39800002521,,ULSMGO 0.1
39800002521,1.0000,LSHFO 0.5
39800002525,,ULSMGO 0.1
39800002525,,LSHFO 0.5
39800002529,,ULSMGO 0.1
39800002529,5.0000,LSHFO 0.5
39800002533,,ULSMGO 0.1
39800002533,,LSHFO 0.5
39800002537,,ULSMGO 0.1
39800002537,1.0000,LSHFO 0.5
39800002543,,ULSMGO 0.1
39800002543,,LSHFO 0.5
39800002545,,ULSMGO 0.1
39800002545,,LSHFO 0.5
39800002549,,ULSMGO 0.1
39800002549,1.0000,LSHFO 0.5
39800002553,,ULSMGO 0.1
39800002553,,LSHFO 0.5
39800002557,0.0000,ULSMGO 0.1
39800002557,7.0000,LSHFO 0.5
39800002563,,ULSMGO 0.1
39800002563,17.0000,LSHFO 0.5
39800002565,,ULSMGO 0.1
39800002565,40.0000,LSHFO 0.5
39800002567,,ULSMGO 0.1
39800002567,40.0000,LSHFO 0.5
39800002570,,ULSMGO 0.1
39800002570,40.0000,LSHFO 0.5
39800002572,,ULSMGO 0.1
39800002572,40.0000,LSHFO 0.5
39800002574,0.0000,ULSMGO 0.1
39800002574,40.0000,LSHFO 0.5
39800002576,0.0000,ULSMGO 0.1
39800002576,40.0000,LSHFO 0.5
39800002578,,ULSMGO 0.1
39800002578,40.0000,LSHFO 0.5
39800002580,,ULSMGO 0.1
39800002580,40.0000,LSHFO 0.5
39800002582,,ULSMGO 0.1
39800002582,40.0000,LSHFO 0.5
39800002584,,ULSMGO 0.1
39800002584,40.0000,LSHFO 0.5
39800002586,,ULSMGO 0.1
39800002586,40.0000,LSHFO 0.5
39800002588,,ULSMGO 0.1
39800002588,40.0000,LSHFO 0.5
39800002590,,ULSMGO 0.1
39800002590,40.0000,LSHFO 0.5
39800002592,,ULSMGO 0.1
39800002592,40.0000,LSHFO 0.5
39800002594,,ULSMGO 0.1
39800002594,40.0000,LSHFO 0.5
39800002596,,ULSMGO 0.1
39800002596,40.0000,LSHFO 0.5
39800002598,,ULSMGO 0.1
39800002598,40.0000,LSHFO 0.5
39800002600,,ULSMGO 0.1
39800002600,40.0000,LSHFO 0.5
39800002603,,ULSMGO 0.1
39800002603,40.0000,LSHFO 0.5
39800002606,,ULSMGO 0.1
39800002606,40.0000,LSHFO 0.5
39800002608,,ULSMGO 0.1
39800002608,40.0000,LSHFO 0.5
39800002610,,ULSMGO 0.1
39800002610,40.0000,LSHFO 0.5
39800002612,,ULSMGO 0.1
39800002612,40.0000,LSHFO 0.5
39800002614,0.0000,ULSMGO 0.1
39800002614,40.0000,LSHFO 0.5
39800002616,,ULSMGO 0.1
39800002616,40.0000,LSHFO 0.5
39800002618,,ULSMGO 0.1
39800002618,40.0000,LSHFO 0.5
39800002620,,ULSMGO 0.1
39800002620,40.0000,LSHFO 0.5
39800002622,,ULSMGO 0.1
39800002622,40.0000,LSHFO 0.5
39800002624,,ULSMGO 0.1
39800002624,40.0000,LSHFO 0.5
39800002626,,ULSMGO 0.1
39800002626,35.0000,LSHFO 0.5
39800002628,,ULSMGO 0.1
39800002628,36.0000,LSHFO 0.5
39800002630,,ULSMGO 0.1
39800002630,18.0000,LSHFO 0.5
39800002636,,ULSMGO 0.1
39800002636,2.0000,LSHFO 0.5
39800002640,,ULSMGO 0.1
39800002640,,LSHFO 0.5
39800002644,,ULSMGO 0.1
39800002644,3.0000,LSHFO 0.5
39800002649,,ULSMGO 0.1
39800002649,,LSHFO 0.5
39800002653,,ULSMGO 0.1
39800002653,2.0000,LSHFO 0.5
39800002660,,ULSMGO 0.1
39800002660,,LSHFO 0.5
39800002664,,ULSMGO 0.1
39800002664,2.0000,LSHFO 0.5
39800002668,,ULSMGO 0.1
39800002668,,LSHFO 0.5
39800002675,,ULSMGO 0.1
39800002675,1.0000,LSHFO 0.5
39800002680,,ULSMGO 0.1
39800002680,,LSHFO 0.5
39800002686,,ULSMGO 0.1
39800002686,1.0000,LSHFO 0.5
39800002691,,ULSMGO 0.1
39800002691,,LSHFO 0.5
39800002696,,ULSMGO 0.1
39800002696,1.0000,LSHFO 0.5
39800002706,,ULSMGO 0.1
39800002706,4.0000,LSHFO 0.5
39800002715,,ULSMGO 0.1
39800002715,0.0000,LSHFO 0.5
39800002717,,ULSMGO 0.1
39800002717,,LSHFO 0.5
39800002719,,ULSMGO 0.1
39800002719,,LSHFO 0.5
39800002721,,ULSMGO 0.1
39800002721,2.0000,LSHFO 0.5
39800002723,,ULSMGO 0.1
39800002723,2.0000,LSHFO 0.5
39800002725,,ULSMGO 0.1
39800002725,5.0000,LSHFO 0.5
39800002727,0.0000,ULSMGO 0.1
39800002727,9.0000,LSHFO 0.5
39800002732,,ULSMGO 0.1
39800002732,9.0000,LSHFO 0.5
39800002738,,ULSMGO 0.1
39800002738,7.0000,LSHFO 0.5
39800002742,,ULSMGO 0.1
39800002742,,LSHFO 0.5
39800002750,,ULSMGO 0.1
39800002750,5.0000,LSHFO 0.5
39800002756,,ULSMGO 0.1
39800002756,4.0000,LSHFO 0.5
39800002761,,ULSMGO 0.1
39800002761,,LSHFO 0.5
39800002767,0.0000,ULSMGO 0.1
39800002767,0.0000,LSHFO 0.5
39800002771,,ULSMGO 0.1
39800002771,1.0000,LSHFO 0.5
39800002775,,ULSMGO 0.1
39800002775,7.0000,LSHFO 0.5
39800002782,,ULSMGO 0.1
39800002782,1.0000,LSHFO 0.5
39800002787,,ULSMGO 0.1
39800002787,,LSHFO 0.5
39800002792,,ULSMGO 0.1
39800002792,2.0000,LSHFO 0.5
39800002796,,ULSMGO 0.1
39800002796,,LSHFO 0.5
39800002800,,ULSMGO 0.1
39800002800,2.0000,LSHFO 0.5
39800002804,,ULSMGO 0.1
39800002804,,LSHFO 0.5
39800002809,,ULSMGO 0.1
39800002809,1.0000,LSHFO 0.5
39800002814,0.0000,ULSMGO 0.1
39800002814,0.0000,LSHFO 0.5
39800002814,0.0000,LSHFO 0.5
39800002819,,ULSMGO 0.1
39800002819,1.0000,LSHFO 0.5
39800002823,,ULSMGO 0.1
39800002823,2.0000,LSHFO 0.5
39800002825,,ULSMGO 0.1
39800002825,34.0000,LSHFO 0.5
39800002827,,ULSMGO 0.1
39800002827,40.0000,LSHFO 0.5
39800002829,,ULSMGO 0.1
39800002829,40.0000,LSHFO 0.5
39800002831,,ULSMGO 0.1
39800002831,40.0000,LSHFO 0.5
39800002833,,ULSMGO 0.1
39800002833,40.0000,LSHFO 0.5
39800002835,,ULSMGO 0.1
39800002835,40.0000,LSHFO 0.5
39800002837,,ULSMGO 0.1
39800002837,40.0000,LSHFO 0.5
39800002839,,ULSMGO 0.1
39800002839,40.0000,LSHFO 0.5
39800002841,,ULSMGO 0.1
39800002841,40.0000,LSHFO 0.5
39800002843,,ULSMGO 0.1
39800002843,40.0000,LSHFO 0.5
39800002845,,ULSMGO 0.1
39800002845,40.0000,LSHFO 0.5
39800002849,,ULSMGO 0.1
39800002849,40.0000,LSHFO 0.5
39800002851,,ULSMGO 0.1
39800002851,40.0000,LSHFO 0.5
39800002853,,ULSMGO 0.1
39800002853,42.0000,LSHFO 0.5
39800002855,,ULSMGO 0.1
39800002855,47.0000,LSHFO 0.5
39800002857,,ULSMGO 0.1
39800002857,47.0000,LSHFO 0.5
39800002860,,ULSMGO 0.1
39800002860,47.0000,LSHFO 0.5
39800002862,,ULSMGO 0.1
39800002862,47.0000,LSHFO 0.5
39800002864,,ULSMGO 0.1
39800002864,47.0000,LSHFO 0.5
39800002866,,ULSMGO 0.1
39800002866,47.0000,LSHFO 0.5
39800002868,,ULSMGO 0.1
39800002868,47.0000,LSHFO 0.5
39800002871,,ULSMGO 0.1
39800002871,47.0000,LSHFO 0.5
39800002873,,ULSMGO 0.1
39800002873,47.0000,LSHFO 0.5
39800002875,,ULSMGO 0.1
39800002875,47.0000,LSHFO 0.5
39800002877,,ULSMGO 0.1
39800002877,47.0000,LSHFO 0.5
39800002879,,ULSMGO 0.1
39800002879,47.0000,LSHFO 0.5
39800002881,,ULSMGO 0.1
39800002881,47.0000,LSHFO 0.5
39800002883,,ULSMGO 0.1
39800002883,47.0000,LSHFO 0.5
39800002885,,ULSMGO 0.1
39800002885,47.0000,LSHFO 0.5
39800002887,,ULSMGO 0.1
39800002887,33.0000,LSHFO 0.5
39800002894,,ULSMGO 0.1
39800002894,4.0000,LSHFO 0.5
39800002898,,ULSMGO 0.1
39800002898,11.0000,LSHFO 0.5
39800002902,,ULSMGO 0.1
39800002902,2.0000,LSHFO 0.5
39800002907,,ULSMGO 0.1
39800002907,,LSHFO 0.5
39800002921,,ULSMGO 0.1
39800002921,,LSHFO 0.5
39800002923,,ULSMGO 0.1
39800002923,,LSHFO 0.5
39800002925,,ULSMGO 0.1
39800002925,,LSHFO 0.5
39800002934,,ULSMGO 0.1
39800002934,,LSHFO 0.5
39800002941,,ULSMGO 0.1
39800002941,2.0000,LSHFO 0.5
39800002945,,ULSMGO 0.1
39800002945,,LSHFO 0.5
39800002949,,ULSMGO 0.1
39800002949,,LSHFO 0.5
39800002951,,ULSMGO 0.1
39800002951,,LSHFO 0.5
39800002955,,ULSMGO 0.1
39800002955,1.0000,LSHFO 0.5
39800002963,,ULSMGO 0.1
39800002963,,LSHFO 0.5
39800002975,,ULSMGO 0.1
39800002975,36.0000,LSHFO 0.5
39800002977,,ULSMGO 0.1
39800002977,38.0000,LSHFO 0.5
39800002979,,ULSMGO 0.1
39800002979,40.0000,LSHFO 0.5
39800002981,,ULSMGO 0.1
39800002981,40.0000,LSHFO 0.5
39800002983,,ULSMGO 0.1
39800002983,49.0000,LSHFO 0.5
39800002985,,ULSMGO 0.1
39800002985,43.0000,LSHFO 0.5
39800002987,,ULSMGO 0.1
39800002987,45.0000,LSHFO 0.5
39800002989,,ULSMGO 0.1
39800002989,50.0000,LSHFO 0.5
39800002991,,ULSMGO 0.1
39800002991,50.0000,LSHFO 0.5
39800002993,,ULSMGO 0.1
39800002993,50.0000,LSHFO 0.5
39800002995,,ULSMGO 0.1
39800002995,53.0000,LSHFO 0.5
39800002997,0.0000,ULSMGO 0.1
39800002997,41.0000,LSHFO 0.5
39800002999,,ULSMGO 0.1
39800002999,52.0000,LSHFO 0.5
39800003001,,ULSMGO 0.1
39800003001,52.0000,LSHFO 0.5
39800003003,,ULSMGO 0.1
39800003003,52.0000,LSHFO 0.5
39800003005,,ULSMGO 0.1
39800003005,44.0000,LSHFO 0.5
39800003007,,ULSMGO 0.1
39800003007,42.0000,LSHFO 0.5
39800003009,,ULSMGO 0.1
39800003009,43.0000,LSHFO 0.5
39800003011,,ULSMGO 0.1
39800003011,40.0000,LSHFO 0.5
39800003014,,ULSMGO 0.1
39800003014,39.0000,LSHFO 0.5
39800003017,0.0000,ULSMGO 0.1
39800003017,40.0000,LSHFO 0.5
39800003020,,ULSMGO 0.1
39800003020,40.0000,LSHFO 0.5
39800003022,,ULSMGO 0.1
39800003022,40.0000,LSHFO 0.5
39800003027,,ULSMGO 0.1
39800003027,43.0000,LSHFO 0.5
39800003029,,ULSMGO 0.1
39800003029,39.0000,LSHFO 0.5
39800003031,0.0000,ULSMGO 0.1
39800003031,39.0000,LSHFO 0.5
39800003033,,ULSMGO 0.1
39800003033,45.0000,LSHFO 0.5
39800003035,,ULSMGO 0.1
39800003035,48.0000,LSHFO 0.5
39800003037,,ULSMGO 0.1
39800003037,40.0000,LSHFO 0.5
39800003039,,ULSMGO 0.1
39800003039,40.0000,LSHFO 0.5
39800003041,,ULSMGO 0.1
39800003041,42.0000,LSHFO 0.5
39800003043,,ULSMGO 0.1
39800003043,48.0000,LSHFO 0.5
39800003045,,ULSMGO 0.1
39800003045,46.0000,LSHFO 0.5
39800003047,0.0000,ULSMGO 0.1
39800003047,12.0000,LSHFO 0.5
39800003060,,ULSMGO 0.1
39800003060,,LSHFO 0.5
39800003062,,ULSMGO 0.1
39800003062,,LSHFO 0.5
39800003064,,ULSMGO 0.1
39800003064,,LSHFO 0.5
39800003068,,ULSMGO 0.1
39800003068,2.0000,LSHFO 0.5
39800003074,,ULSMGO 0.1
39800003074,,LSHFO 0.5
39800003080,,ULSMGO 0.1
39800003080,1.0000,LSHFO 0.5
39800003084,,ULSMGO 0.1
39800003084,1.0000,LSHFO 0.5
39800003094,,ULSMGO 0.1
39800003094,,LSHFO 0.5
39800003099,,ULSMGO 0.1
39800003099,2.0000,LSHFO 0.5
39800003103,,ULSMGO 0.1
39800003103,0.0000,LSHFO 0.5
39800003110,,ULSMGO 0.1
39800003110,2.0000,LSHFO 0.5
39800003117,,ULSMGO 0.1
39800003117,,LSHFO 0.5
39800003138,,ULSMGO 0.1
39800003138,0.0000,LSHFO 0.5
39800003161,,ULSMGO 0.1
39800003161,,LSHFO 0.5
39800003179,0.0000,ULSMGO 0.1
39800003179,30.0000,LSHFO 0.5
39800003185,,ULSMGO 0.1
39800003185,,LSHFO 0.5
39800003190,0.0000,ULSMGO 0.1
39800003190,18.0000,LSHFO 0.5
39800003198,0.0000,ULSMGO 0.1
39800003198,0.0000,LSHFO 0.5
39800003203,,ULSMGO 0.1
39800003203,1.0000,LSHFO 0.5
39800003212,,ULSMGO 0.1
39800003212,8.0000,LSHFO 0.5
39800003215,0.0000,ULSMGO 0.1
39800003215,36.0000,LSHFO 0.5
39800003217,0.0000,ULSMGO 0.1
39800003217,37.0000,LSHFO 0.5
39800003219,,ULSMGO 0.1
39800003219,37.0000,LSHFO 0.5
39800003221,,ULSMGO 0.1
39800003221,36.0000,LSHFO 0.5
39800003223,,ULSMGO 0.1
39800003223,37.0000,LSHFO 0.5
39800003225,,ULSMGO 0.1
39800003225,36.0000,LSHFO 0.5
39800003227,,ULSMGO 0.1
39800003227,36.0000,LSHFO 0.5
39800003230,,ULSMGO 0.1
39800003230,39.0000,LSHFO 0.5
39800003232,,ULSMGO 0.1
39800003232,35.0000,LSHFO 0.5
39800003234,,ULSMGO 0.1
39800003234,35.0000,LSHFO 0.5
39800003236,,ULSMGO 0.1
39800003236,27.0000,LSHFO 0.5
39800003263,,ULSMGO 0.1
39800003263,3.0000,LSHFO 0.5
39800003267,,ULSMGO 0.1
39800003267,,LSHFO 0.5
39800003269,,ULSMGO 0.1
39800003269,,LSHFO 0.5
39800003273,1.0000,ULSMGO 0.1
39800003273,,LSHFO 0.5
39800003277,,ULSMGO 0.1
39800003277,13.0000,LSHFO 0.5
39800003279,,ULSMGO 0.1
39800003279,35.0000,LSHFO 0.5
39800003285,0.0000,ULSMGO 0.1
39800003285,5.0000,LSHFO 0.5
39800003289,,ULSMGO 0.1
39800003289,,LSHFO 0.5
39800003291,,ULSMGO 0.1
39800003291,,LSHFO 0.5
39800003295,,ULSMGO 0.1
39800003295,2.0000,LSHFO 0.5
39800003299,0.0000,ULSMGO 0.1
39800003299,0.0000,LSHFO 0.5
39800003303,0.0000,ULSMGO 0.1
39800003303,5.0000,LSHFO 0.5
39800003307,,ULSMGO 0.1
39800003307,29.0000,LSHFO 0.5
39800003310,,ULSMGO 0.1
39800003310,40.0000,LSHFO 0.5
39800003312,,ULSMGO 0.1
39800003312,40.0000,LSHFO 0.5
39800003314,,ULSMGO 0.1
39800003314,40.0000,LSHFO 0.5
39800003316,,ULSMGO 0.1
39800003316,42.0000,LSHFO 0.5
39800003321,,ULSMGO 0.1
39800003321,40.0000,LSHFO 0.5
39800003323,,ULSMGO 0.1
39800003323,40.0000,LSHFO 0.5
39800003325,0.0000,ULSMGO 0.1
39800003325,40.0000,LSHFO 0.5
39800003327,,ULSMGO 0.1
39800003327,40.0000,LSHFO 0.5
39800003329,,ULSMGO 0.1
39800003329,43.0000,LSHFO 0.5
39800003331,,ULSMGO 0.1
39800003331,41.0000,LSHFO 0.5
39800003333,,ULSMGO 0.1
39800003333,40.0000,LSHFO 0.5
39800003335,,ULSMGO 0.1
39800003335,40.0000,LSHFO 0.5
39800003337,,ULSMGO 0.1
39800003337,40.0000,LSHFO 0.5
39800003339,,ULSMGO 0.1
39800003339,40.0000,LSHFO 0.5
39800003341,,ULSMGO 0.1
39800003341,40.0000,LSHFO 0.5
39800003343,0.0000,ULSMGO 0.1
39800003343,40.0000,LSHFO 0.5
39800003345,,ULSMGO 0.1
39800003345,40.0000,LSHFO 0.5
39800003347,,ULSMGO 0.1
39800003347,40.0000,LSHFO 0.5
39800003349,,ULSMGO 0.1
39800003349,40.0000,LSHFO 0.5
39800003352,,ULSMGO 0.1
39800003352,40.0000,LSHFO 0.5
39800003354,,ULSMGO 0.1
39800003354,40.0000,LSHFO 0.5
39800003356,0.0000,ULSMGO 0.1
39800003356,40.0000,LSHFO 0.5
39800003358,,ULSMGO 0.1
39800003358,40.0000,LSHFO 0.5
39800003360,,ULSMGO 0.1
39800003360,40.0000,LSHFO 0.5
39800003364,0.0000,ULSMGO 0.1
39800003364,40.0000,LSHFO 0.5
39800003366,,ULSMGO 0.1
39800003366,40.0000,LSHFO 0.5
39800003368,,ULSMGO 0.1
39800003368,40.0000,LSHFO 0.5
39800003370,,ULSMGO 0.1
39800003370,40.0000,LSHFO 0.5
39800003372,0.0000,ULSMGO 0.1
39800003372,40.0000,LSHFO 0.5
39800003374,0.0000,ULSMGO 0.1
39800003374,40.0000,LSHFO 0.5
39800003376,0.0000,ULSMGO 0.1
39800003376,40.0000,LSHFO 0.5
39800003380,,ULSMGO 0.1
39800003380,11.0000,LSHFO 0.5
39800003389,,ULSMGO 0.1
39800003389,5.0000,LSHFO 0.5
39800003393,,ULSMGO 0.1
39800003393,,LSHFO 0.5
39800003399,,ULSMGO 0.1
39800003399,6.0000,LSHFO 0.5
39800003403,,ULSMGO 0.1
39800003403,,LSHFO 0.5
39800003405,,ULSMGO 0.1
39800003405,,LSHFO 0.5
39800003409,,ULSMGO 0.1
39800003409,2.0000,LSHFO 0.5
39800003413,0.0000,ULSMGO 0.1
39800003413,0.0000,LSHFO 0.5
39800003413,0.0000,VLSLFO 0.1
39800003421,0.0000,ULSMGO 0.1
39800003421,2.0000,LSHFO 0.5
39800003426,,ULSMGO 0.1
39800003426,3.0000,LSHFO 0.5
39800003435,,ULSMGO 0.1
39800003435,1.0000,LSHFO 0.5
39800003439,,ULSMGO 0.1
39800003439,,LSHFO 0.5
39800003443,,ULSMGO 0.1
39800003443,1.0000,LSHFO 0.5
39800003448,0.0000,ULSMGO 0.1
39800003448,0.0000,LSHFO 0.5
39800003448,0.0000,LSHFO 0.5
39800003452,,ULSMGO 0.1
39800003452,2.0000,LSHFO 0.5
39800003456,,ULSMGO 0.1
39800003456,2.0000,LSHFO 0.5
39800003458,,ULSMGO 0.1
39800003458,29.0000,LSHFO 0.5
39800003461,,ULSMGO 0.1
39800003461,40.0000,LSHFO 0.5
39800003463,,ULSMGO 0.1
39800003463,40.0000,LSHFO 0.5
39800003466,,ULSMGO 0.1
39800003466,40.0000,LSHFO 0.5
39800003468,,ULSMGO 0.1
